time	well	position	DATE	TECAN	sample	REP	conc_ara	tmp	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	OD
11.75	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1602
12	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1565
12.25	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1533
12.5	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1504
12.75	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1474
13	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1449
13.25	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1419
13.5	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1389
13.75	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1359
14	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1338
14.25	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1322
14.5	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1307
14.75	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1293
15	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1293
15.25	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1286
15.5	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1282
15.75	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1278
16	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1277
16.25	Well 128	C4	12072022	40	WT (Amp plasmid)	1	0.025% arabinose	10	1.061660144	0.003667128	1.268185898	4.466790029	0.546565911	16.4880933	12.48335688	0.020782264	NA	1.1277
0	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.092325
0.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.09245
0.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.0932
0.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.09505
1	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.0982
1.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.1025
1.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.10853
1.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.11615
2	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.12593
2.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.13935
2.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.15913
2.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.18898
3	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.23025
3.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.28592
3.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.35538
3.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.42075
4	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.49348
4.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.58057
4.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.66275
4.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.7331
5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.83105
5.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.87725
5.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.92982
5.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.9679
6	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	0.99812
6.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.0228
6.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.0446
6.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.0645
7	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.0844
7.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1018
7.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1177
7.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1471
8	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.171
8.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1783
8.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1798
8.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1805
9	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1792
9.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1778
9.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1757
9.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1719
10	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1705
10.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1676
10.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1651
10.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1626
11	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1604
11.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.159
11.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.157
11.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.155
12	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1521
12.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1497
12.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1476
12.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1454
13	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1439
13.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1422
13.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1402
13.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1384
14	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1362
14.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1349
14.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1337
14.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1327
15	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1323
15.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1309
15.5	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1301
15.75	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1292
16	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.1286
16.25	Well 129	C5	12072022	40	WT (Amp plasmid)	2	0.025% arabinose	10	1.057786475	0.004179942	1.251182116	4.419561988	0.553993837	16.47742919	12.48431188	0.018737757	NA	1.128
0	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.09265
0.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.092825
0.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.09345
0.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.095025
1	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.09785
1.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.1018
1.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.10745
1.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.11435
2	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.12328
2.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.13575
2.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.15352
2.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.18085
3	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.21978
3.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.27055
3.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.33735
3.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.4029
4	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.47145
4.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.55475
4.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.63712
4.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.7066
5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.80328
5.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.85552
5.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.90623
5.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.94503
6	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	0.9763
6.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0018
6.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0231
6.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0436
7	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0627
7.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0804
7.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.0964
7.75	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.1205
8	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.1506
8.25	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.1596
8.5	Well 130	C6	12072022	40	WT (Amp plasmid)	3	0.025% arabinose	10	1.052059172	0.004428795	1.214435267	4.50098804	0.570756795	16.3022232	12.32387125	0.016851505	NA	1.1637
