name	tss_name	mean_diff	mean_scramble	mean_unscrambled	tstat	p.value	conf.low	conf.high	p.value.fdr	site_type_ttest	significant
TSS_14727_regulondb,3799159,-_scrambled15-25_flipped	TSS_14727_regulondb	0.139301080337761	0.76255169646257	0.623250616124809	1.10268967008302	0.273726945930332	-0.112404111741005	0.391006272416527	0.507865950771113	increased	FALSE
TSS_14727_regulondb,3799159,-_scrambled20-30_flipped	TSS_14727_regulondb	0.0407255196359591	0.663976135760769	0.623250616124809	0.258896990738541	0.796566531219504	-0.273678101864059	0.355129141135978	0.904613906531604	increased	FALSE
TSS_14727_regulondb,3799159,-_scrambled25-35_flipped	TSS_14727_regulondb	0.252592583230435	0.875843199355244	0.623250616124809	1.35958067653643	0.180885366128217	-0.12183011850602	0.627015284966889	0.394821680841145	increased	FALSE
TSS_14727_regulondb,3799159,-_scrambled35-45_flipped	TSS_14727_regulondb	0.0804101345503758	0.703660750675185	0.623250616124809	0.558635509568901	0.578248830324477	-0.206827636894373	0.367647905995124	0.772230145492973	increased	FALSE
TSS_14727_regulondb,3799159,-_scrambled40-50_flipped	TSS_14727_regulondb	-0.0616116806885822	0.561638935436227	0.623250616124809	-0.49650705201698	0.621086446575633	-0.309085335410396	0.185861974033232	0.80136196824792	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled45-55_flipped	TSS_14727_regulondb	-0.0774205259144747	0.545830090210335	0.623250616124809	-0.463123005943912	0.646257636824979	-0.417282274261742	0.262441222432793	0.817826168297519	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled5-15_flipped	TSS_14727_regulondb	0.08279534246329	0.706045958588099	0.623250616124809	0.600711790799938	0.549657935121495	-0.191313351836527	0.356904036763107	0.751458100228362	increased	FALSE
TSS_14727_regulondb,3799159,-_scrambled50-60_flipped	TSS_14727_regulondb	-0.00352283535634856	0.619727780768461	0.623250616124809	-0.0249049612911415	0.980194429231574	-0.285134162640757	0.27808849192806	0.9917271169504	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled55-65_flipped	TSS_14727_regulondb	-0.0206341252569342	0.602616490867875	0.623250616124809	-0.179632447282982	0.858032201244112	-0.250294405664807	0.209026155150938	0.934951304545412	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled60-70_flipped	TSS_14727_regulondb	1.00728141715264	1.63053203327745	0.623250616124809	4.59551812152116	0.0000249072688483957	0.568220127773986	1.4463427065313	0.000284370535026061	increased	TRUE
TSS_14727_regulondb,3799159,-_scrambled65-75_flipped	TSS_14727_regulondb	-0.327470134901227	0.295780481223582	0.623250616124809	-2.89291708502024	0.00540383757295974	-0.554163377988017	-0.100776891814438	0.0287259511112971	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled70-80_flipped	TSS_14727_regulondb	-0.194724889734265	0.428525726390544	0.623250616124809	-1.41374177967047	0.16132277713338	-0.468836602329774	0.0793868228612436	0.366332289969547	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled75-85_flipped	TSS_14727_regulondb	-0.373364088879861	0.249886527244948	0.623250616124809	-2.92193472218529	0.00524990149539018	-0.63014987378881	-0.116578303970912	0.0280370870585261	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled80-90_flipped	TSS_14727_regulondb	-0.258380041024984	0.364870575099826	0.623250616124809	-2.30047650709024	0.0249605037019347	-0.483106056244809	-0.0336540258051591	0.0977507573428731	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled85-95_flipped	TSS_14727_regulondb	-0.306747396992539	0.316503219132271	0.623250616124809	-2.52667196555878	0.0138886878541666	-0.549080661428122	-0.0644141325569555	0.0619447287288809	reduced	FALSE
TSS_14727_regulondb,3799159,-_scrambled90-100_flipped	TSS_14727_regulondb	2.48078601058837	3.10403662671318	0.623250616124809	5.609591536096	0.00000244285918381038	1.58332928916509	3.37824273201165	0.0000359835825484205	increased	TRUE
TSS_14727_regulondb,3799159,-_scrambled95-105_flipped	TSS_14727_regulondb	-0.465380268035044	0.157870348089766	0.623250616124809	-4.47458425798723	0.0000527065254930959	-0.674933386827723	-0.255827149242364	0.000549773545852642	reduced	TRUE
TSS_14728_storz,3799387,-_scrambled0-10	TSS_14728_storz	0.12744406335351	0.593874971244391	0.466430907890881	1.28172416208423	0.202806327271705	-0.0697464933127615	0.324634620019782	0.423631109707411	increased	FALSE
TSS_14728_storz,3799387,-_scrambled10-20	TSS_14728_storz	0.117040605606905	0.583471513497786	0.466430907890881	0.706962892349121	0.482746314277944	-0.215169474636153	0.449250685849964	0.701747575539559	increased	FALSE
TSS_14728_storz,3799387,-_scrambled100-110	TSS_14728_storz	-0.352261860969779	0.114169046921102	0.466430907890881	-4.13982562098975	0.000104151418359084	-0.522268361096037	-0.182255360843521	0.00099614839155842	reduced	TRUE
TSS_14728_storz,3799387,-_scrambled105-115	TSS_14728_storz	0.106361344343704	0.572792252234585	0.466430907890881	0.761248968340711	0.449974003114537	-0.174059088786711	0.386781777474118	0.674753761936196	increased	FALSE
TSS_14728_storz,3799387,-_scrambled115-125	TSS_14728_storz	1.28336222713421	1.74979313502509	0.466430907890881	6.12486711964753	0.0000000781747501002925	0.864155586776123	1.70256886749229	0.00000172217916576519	increased	TRUE
TSS_14728_storz,3799387,-_scrambled120-130	TSS_14728_storz	0.005381180219941	0.471812088110822	0.466430907890881	0.052210295466663	0.958464459395343	-0.199081802166084	0.209844162605966	0.981691517758752	increased	FALSE
TSS_14728_storz,3799387,-_scrambled125-135	TSS_14728_storz	0.100477131587597	0.566908039478478	0.466430907890881	0.945489666068571	0.346446473866822	-0.110085629296527	0.31103989247172	0.582220490931677	increased	FALSE
TSS_14728_storz,3799387,-_scrambled130-140	TSS_14728_storz	-0.0791540047670946	0.387276903123786	0.466430907890881	-0.756175692148158	0.451744800977137	-0.287438410615864	0.129130401081675	0.67599201414088	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled135-145	TSS_14728_storz	0.165243455900085	0.631674363790966	0.466430907890881	1.41301392694498	0.161634475633146	-0.0675784703245794	0.398065382124749	0.366757838827301	increased	FALSE
TSS_14728_storz,3799387,-_scrambled140-150	TSS_14728_storz	0.0127128782175149	0.479143786108396	0.466430907890881	0.0849003839083466	0.93275383195408	-0.289691122052146	0.315116878487176	0.969897987017139	increased	FALSE
TSS_14728_storz,3799387,-_scrambled15-25	TSS_14728_storz	0.0965737992991508	0.563004707190032	0.466430907890881	0.903302110878004	0.368585760924509	-0.115595703029383	0.308743301627684	0.602973756841738	increased	FALSE
TSS_14728_storz,3799387,-_scrambled20-30	TSS_14728_storz	-0.00870732871336644	0.457723579177515	0.466430907890881	-0.0857787442600207	0.931833274468595	-0.21037920751918	0.192964550092447	0.969645548450756	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled25-35	TSS_14728_storz	0.110761236117344	0.577192144008225	0.466430907890881	0.855996078923754	0.394473539430478	-0.146613447038578	0.368135919273265	0.627435160570209	increased	FALSE
TSS_14728_storz,3799387,-_scrambled30-40	TSS_14728_storz	-0.023226603614972	0.443204304275909	0.466430907890881	-0.248048102327497	0.804682096436222	-0.209342974440234	0.16288976721029	0.908800748628947	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled35-45	TSS_14728_storz	0.209773070908462	0.676203978799343	0.466430907890881	1.27486042869839	0.208525170751082	-0.121110422100583	0.540656563917507	0.430905773927978	increased	FALSE
TSS_14728_storz,3799387,-_scrambled40-50	TSS_14728_storz	4.56112670965827	5.02755761754915	0.466430907890881	12.6266095065437	0.000000000000000000532232225256249	3.83942360164474	5.28282981767179	0.000000000000000295608039462912	increased	TRUE
TSS_14728_storz,3799387,-_scrambled45-55	TSS_14728_storz	0.054881177734639	0.52131208562552	0.466430907890881	0.553088781017724	0.581430141494205	-0.141968372292515	0.251730727761793	0.774399203705075	increased	FALSE
TSS_14728_storz,3799387,-_scrambled5-15	TSS_14728_storz	-0.121616881693872	0.344814026197009	0.466430907890881	-1.01759267211276	0.311803435439272	-0.359295959680158	0.116062196292414	0.547505772040765	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled55-65	TSS_14728_storz	-0.00678330508948327	0.459647602801398	0.466430907890881	-0.0698134517539522	0.944533039518377	-0.20042957966612	0.186862969487153	0.975891379328619	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled60-70	TSS_14728_storz	-0.0926835953344231	0.373747312556458	0.466430907890881	-0.976550754337831	0.331502871369269	-0.28132938200154	0.0959621913326941	0.567530188982213	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled65-75	TSS_14728_storz	0.0361837280467545	0.502614635937635	0.466430907890881	0.278706927496912	0.78102894172627	-0.221300058375805	0.293667514469314	0.896331193319627	increased	FALSE
TSS_14728_storz,3799387,-_scrambled70-80	TSS_14728_storz	0.472214630825229	0.93864553871611	0.466430907890881	2.99693360360048	0.00355732080092639	0.159015383129479	0.78541387852098	0.0202949987929589	increased	FALSE
TSS_14728_storz,3799387,-_scrambled75-85	TSS_14728_storz	-0.253106052374434	0.213324855516447	0.466430907890881	-2.48786260464593	0.014987126262061	-0.455651968279064	-0.0505601364698036	0.0656557486027221	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled80-90	TSS_14728_storz	-0.268620374151511	0.19781053373937	0.466430907890881	-2.77804204519837	0.00658285215178067	-0.460566623218002	-0.0766741250850203	0.0337984176275764	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled85-95	TSS_14728_storz	-0.25880512403113	0.207625783859751	0.466430907890881	-3.07963440473369	0.00309225757182796	-0.426808567524107	-0.0908016805381523	0.0180251240851955	reduced	FALSE
TSS_14728_storz,3799387,-_scrambled90-100	TSS_14728_storz	0.24891769619332	0.715348604084201	0.466430907890881	1.94952935749399	0.0550743936447796	-0.00555063101359037	0.50338602340023	0.176012870563908	increased	FALSE
TSS_14728_storz,3799387,-_scrambled95-105	TSS_14728_storz	-0.172950250525028	0.293480657365853	0.466430907890881	-1.62988319228737	0.108859713597102	-0.38561945964493	0.0397189585948738	0.281480286938285	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled10-20	TSS_14729_storz	0.0478542576428808	0.471943638567591	0.42408938092471	0.465818921430875	0.642358815667956	-0.155963762098168	0.25167227738393	0.815230508553569	increased	FALSE
TSS_14729_storz,3800135,+_scrambled105-115	TSS_14729_storz	-0.184911902465862	0.239177478458848	0.42408938092471	-2.34033374683086	0.0219757117776722	-0.342354974575341	-0.0274688303563826	0.0886577809796533	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled110-120	TSS_14729_storz	-0.10377612146436	0.32031325946035	0.42408938092471	-1.28060815193022	0.204208905188256	-0.265163125068468	0.0576108821397477	0.425244477629604	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled115-125	TSS_14729_storz	0.227238986014594	0.651328366939304	0.42408938092471	1.84017401559173	0.0697362913231498	-0.0187993194468817	0.47327729147607	0.20781784581277	increased	FALSE
TSS_14729_storz,3800135,+_scrambled120-130	TSS_14729_storz	0.172636693159334	0.596726074084044	0.42408938092471	1.75273498557256	0.0829479850392257	-0.0229599332342737	0.368233319552941	0.234208993642455	increased	FALSE
TSS_14729_storz,3800135,+_scrambled125-135	TSS_14729_storz	0.0422352861485249	0.466324667073235	0.42408938092471	0.32559018242979	0.745962657925262	-0.217693322419867	0.302163894716917	0.876543721050641	increased	FALSE
TSS_14729_storz,3800135,+_scrambled130-140	TSS_14729_storz	0.105879984845758	0.529969365770468	0.42408938092471	0.778784406298351	0.438570794630349	-0.164982203533378	0.376742173224894	0.666267448014506	increased	FALSE
TSS_14729_storz,3800135,+_scrambled135-145	TSS_14729_storz	0.163313965912903	0.587403346837613	0.42408938092471	1.4820382485611	0.140882618476728	-0.054807079824633	0.381435011650439	0.334338388000337	increased	FALSE
TSS_14729_storz,3800135,+_scrambled140-150	TSS_14729_storz	0.124548682849212	0.548638063773923	0.42408938092471	1.08552587642831	0.28100938309396	-0.103847901393472	0.352945267091896	0.515402213514601	increased	FALSE
TSS_14729_storz,3800135,+_scrambled15-25	TSS_14729_storz	0.0285168717178375	0.452606252642548	0.42408938092471	0.288231774126819	0.774040820067722	-0.168888013446	0.225921756881675	0.892193640202088	increased	FALSE
TSS_14729_storz,3800135,+_scrambled20-30	TSS_14729_storz	0.116542163705338	0.540631544630048	0.42408938092471	1.29163072487035	0.199301360540471	-0.0623501837525478	0.295434511163223	0.41896060339815	increased	FALSE
TSS_14729_storz,3800135,+_scrambled25-35	TSS_14729_storz	0.06121995004664	0.48530933097135	0.42408938092471	0.748915707082908	0.456097048766808	-0.101448975117666	0.223888875210946	0.679339401573732	increased	FALSE
TSS_14729_storz,3800135,+_scrambled30-40	TSS_14729_storz	0.194395804360686	0.618485185285396	0.42408938092471	1.52306642997914	0.132692316016622	-0.0606074142001563	0.449399022921528	0.321352255160558	increased	FALSE
TSS_14729_storz,3800135,+_scrambled35-45	TSS_14729_storz	0.00697874191926251	0.431068122843973	0.42408938092471	0.0807139668927294	0.935840498318007	-0.164687901354064	0.178645385192589	0.971545462904741	increased	FALSE
TSS_14729_storz,3800135,+_scrambled40-50	TSS_14729_storz	0.246924267797515	0.671013648722225	0.42408938092471	1.66761917153251	0.101715628165819	-0.050568137041144	0.544416672636174	0.269290870665563	increased	FALSE
TSS_14729_storz,3800135,+_scrambled45-55	TSS_14729_storz	-0.00118069264286552	0.422908688281845	0.42408938092471	-0.0119659210351945	0.990483412933707	-0.197625751821543	0.195264366535812	0.995926093129159	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled5-15	TSS_14729_storz	0.276878762547271	0.700968143471981	0.42408938092471	2.29076509657871	0.024298582615029	0.0367739403827606	0.516983584711781	0.095730291684513	increased	FALSE
TSS_14729_storz,3800135,+_scrambled50-60	TSS_14729_storz	0.0999964688847	0.52408584980941	0.42408938092471	0.95961371562548	0.339587545759579	-0.106768795815937	0.306761733585337	0.575818117782836	increased	FALSE
TSS_14729_storz,3800135,+_scrambled60-70	TSS_14729_storz	-0.0288383853493803	0.39525099557533	0.42408938092471	-0.356263804377997	0.722560363827994	-0.189873351990668	0.132196581291908	0.864056201431637	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled65-75	TSS_14729_storz	-0.177689269805925	0.246400111118786	0.42408938092471	-2.16116882268068	0.0336091843649814	-0.341257598000365	-0.0141209416114837	0.122827805687473	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled70-80	TSS_14729_storz	-0.104349705808425	0.319739675116286	0.42408938092471	-1.18076619646654	0.242062874474544	-0.280896337873507	0.0721969262566581	0.471761682424421	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled75-85	TSS_14729_storz	10.0318277373888	10.4559171183136	0.42408938092471	13.1746813972792	0.000000000000000016297431226069	8.50061025138024	11.5630452233975	0.00000000000000561607100863297	increased	TRUE
TSS_14729_storz,3800135,+_scrambled80-90	TSS_14729_storz	-0.104744852727987	0.319344528196724	0.42408938092471	-0.922341123940294	0.358416374722551	-0.329860796030388	0.120371090574415	0.593692749400078	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled85-95	TSS_14729_storz	-0.180179736090643	0.243909644834067	0.42408938092471	-1.72486575687961	0.0890812842292143	-0.388615777401991	0.0282563052207047	0.246094251453342	reduced	FALSE
TSS_14729_storz,3800135,+_scrambled90-100	TSS_14729_storz	-0.041702050760085	0.382387330164625	0.42408938092471	-0.465550932391889	0.642676903156779	-0.219692883550698	0.136288782030528	0.815546504261257	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled0-10	TSS_14732_storz	-0.26016046321807	1.22151404577065	1.48167450898872	-0.975802975999558	0.341766879312427	-0.819259925960194	0.298938999524054	0.577789178003644	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled10-20_flipped	TSS_14732_storz	0.0754641510091889	1.55713865999791	1.48167450898872	0.229077178005564	0.820053129994629	-0.591707052821764	0.742635354840142	0.916975562933359	increased	FALSE
TSS_14732_storz,3800399,-_scrambled100-110_flipped	TSS_14732_storz	-0.979982402360626	0.501692106628093	1.48167450898872	-3.77308307093704	0.00157250164953327	-1.52896435782313	-0.431000446898117	0.0102115272179458	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled105-115	TSS_14732_storz	-1.27121745067213	0.21045705831659	1.48167450898872	-4.96914776870848	0.00014758930833839	-1.8144245114889	-0.728010389855356	0.00134719474993337	reduced	TRUE
TSS_14732_storz,3800399,-_scrambled110-120	TSS_14732_storz	0.513949733822723	1.99562424281144	1.48167450898872	1.40839009850338	0.165937576241614	-0.221185605355809	1.24908507300125	0.372901417287061	increased	FALSE
TSS_14732_storz,3800399,-_scrambled115-125_flipped	TSS_14732_storz	-0.750489414353794	0.731185094634925	1.48167450898872	-2.78890142254901	0.0116943689028458	-1.31367481113278	-0.187304017574808	0.0540682749880864	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled120-130	TSS_14732_storz	-0.102594911636531	1.37907959735219	1.48167450898872	-0.349269389326887	0.729666109525711	-0.706032553634456	0.500842730361393	0.867879646239825	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled130-140_flipped	TSS_14732_storz	-0.423609403308018	1.0580651056807	1.48167450898872	-1.2584758993019	0.21727697711125	-1.10911040098613	0.261891594370092	0.442026081120546	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled140-150	TSS_14732_storz	-0.183407823221023	1.2982666857677	1.48167450898872	-0.652517918347581	0.520670329293863	-0.765533904413314	0.398718257971268	0.730640841414249	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled15-25_flipped	TSS_14732_storz	-0.105987823067361	1.37568668592136	1.48167450898872	-0.359895456830244	0.721724483602108	-0.710236513862842	0.498260867728121	0.863444282363694	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled20-30_flipped	TSS_14732_storz	-0.0536283683877528	1.42804614060097	1.48167450898872	-0.159690729928356	0.873933381419193	-0.732491352252311	0.625234615476805	0.942567143214842	reduced	FALSE
TSS_14732_storz,3800399,-_scrambled25-35_flipped	TSS_14732_storz	0.176770265458198	1.65844477444692	1.48167450898872	0.619930027694123	0.541207238120768	-0.412072088971379	0.765612619887775	0.745452770581516	increased	FALSE
TSS_14732_storz,3800399,-_scrambled30-40_flipped	TSS_14732_storz	0.00349686110468617	1.48517137009341	1.48167450898872	0.0109527312889668	0.991328201124311	-0.646470600753156	0.653464322962528	0.996435964381679	increased	FALSE
TSS_14732_storz,3800399,-_scrambled35-45_flipped	TSS_14732_storz	-0.118345369282352	1.36332913970637	1.48167450898872	-0.391508866702725	0.698329560264262	-0.737015500136392	0.500324761571689	0.850330974038975	reduced	FALSE
