mutation	mutation_label	position_label	state	energy_unit	score_function_name	total_score	fa_atr	fa_rep	fa_sol	fa_intra_rep	fa_intra_sol_xover4	lk_ball_wtd	fa_elec	hbond_sr_bb	hbond_lr_bb	hbond_bb_sc	hbond_sc	omega	fa_dun	p_aa_pp	yhh_planarity	ref	rama_prepro
A.A.56.D:D.A.56.D	A56D_WT_WT_A56D	A56_A56	wt	kcal/mol	ref2015	1.87444	-10.90105	7.64454	6.65657	-0.0	0.0	-0.11981	-1.04117	0.0	0.0	-0.16145	-0.2032	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.D:B.A.56.D	A56D_A56D_WT_WT	A56_A56	ddg	kcal/mol	ref2015	0.05875	0.00681	0.02773	0.08875	0.0	-0.0	0.01417	-0.06443	0.0	0.0	-0.00685	-0.00742	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.D:B.A.56.D	A56D_A56D_WT_WT	A56_A56	mut	kcal/mol	ref2015	1.88463	-11.29646	7.99866	6.97462	0.0	-0.0	-0.14848	-1.19084	0.0	0.0	-0.17511	-0.27778	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.D:B.A.56.D	A56D_A56D_WT_WT	A56_A56	wt	kcal/mol	ref2015	1.82588	-11.30326	7.97093	6.88588	-0.0	-0.0	-0.16265	-1.12641	0.0	0.0	-0.16825	-0.27035	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E:C.A.56.E:D.A.56.E	A56E_A56E_A56E_A56E	A56_A56_A56_A56	ddg	kcal/mol	ref2015	0.1124	-0.09458	0.15798	0.27407	0.0	0.0	-0.02752	-0.19189	0.0	0.0	0.02224	-0.02789	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E:C.A.56.E:D.A.56.E	A56E_A56E_A56E_A56E	A56_A56_A56_A56	mut	kcal/mol	ref2015	0.55253	-11.63023	6.79776	7.35396	0.0	0.0	-0.21168	-1.27191	0.0	0.0	-0.18069	-0.30467	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E:C.A.56.E:D.A.56.E	A56E_A56E_A56E_A56E	A56_A56_A56_A56	wt	kcal/mol	ref2015	0.44013	-11.53565	6.63978	7.07989	0.0	-0.0	-0.18416	-1.08002	0.0	0.0	-0.20293	-0.27678	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E	A56E_WT_WT_WT	A56	ddg	kcal/mol	ref2015	0.07178	-0.04437	0.00344	0.27913	-0.0	-0.0	-0.01383	-0.13991	0.0	0.0	0.01383	-0.02651	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E	A56E_WT_WT_WT	A56	mut	kcal/mol	ref2015	1.88174	-11.55597	7.8543	7.50183	-0.0	-0.0	-0.10216	-1.3288	0.0	0.0	-0.20661	-0.28086	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E	A56E_WT_WT_WT	A56	wt	kcal/mol	ref2015	1.80996	-11.5116	7.85087	7.2227	0.0	-0.0	-0.08833	-1.18888	0.0	0.0	-0.22044	-0.25435	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.E:C.A.56.E:D.A.56.E	WT_A56E_A56E_A56E	A56_A56_A56	ddg	kcal/mol	ref2015	0.15222	0.0378	0.15398	-0.03389	-0.0	-0.0	-0.0483	0.02602	0.0	0.0	0.0069	0.0097	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.E:C.A.56.E:D.A.56.E	WT_A56E_A56E_A56E	A56_A56_A56	mut	kcal/mol	ref2015	0.24192	-11.24934	6.47097	6.99445	-0.0	-0.0	-0.1747	-1.24017	0.0	0.0	-0.21714	-0.34214	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.E:C.A.56.E:D.A.56.E	WT_A56E_A56E_A56E	A56_A56_A56	wt	kcal/mol	ref2015	0.0897	-11.28715	6.31699	7.02834	-0.0	-0.0	-0.1264	-1.26619	0.0	0.0	-0.22405	-0.35184	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:C.A.56.E	A56E_WT_A56E_WT	A56_A56	ddg	kcal/mol	ref2015	0.09404	0.0457	0.01601	0.12951	0.0	0.0	-0.03824	-0.10053	0.0	0.0	0.03007	0.01151	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:C.A.56.E	A56E_WT_A56E_WT	A56_A56	mut	kcal/mol	ref2015	-0.17623	-11.26868	5.71286	7.29574	0.0	-0.0	-0.19253	-1.18908	0.0	0.0	-0.18208	-0.35247	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:C.A.56.E	A56E_WT_A56E_WT	A56_A56	wt	kcal/mol	ref2015	-0.27027	-11.31438	5.69685	7.16623	-0.0	-0.0	-0.15429	-1.08855	0.0	0.0	-0.21215	-0.36398	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:D.A.56.E	A56E_WT_WT_A56E	A56_A56	ddg	kcal/mol	ref2015	-0.0258	0.06873	-0.16407	0.11581	-0.0	-0.0	-0.0065	-0.07791	0.0	0.0	0.02049	0.01765	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:D.A.56.E	A56E_WT_WT_A56E	A56_A56	mut	kcal/mol	ref2015	1.81343	-11.03475	7.43145	6.94888	-0.0	-0.0	-0.16313	-1.00898	0.0	0.0	-0.17066	-0.18938	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:D.A.56.E	A56E_WT_WT_A56E	A56_A56	wt	kcal/mol	ref2015	1.83923	-11.10349	7.59552	6.83307	0.0	0.0	-0.15663	-0.93106	0.0	0.0	-0.19115	-0.20703	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E	A56E_A56E_WT_WT	A56_A56	ddg	kcal/mol	ref2015	0.04915	-0.06285	-0.07665	0.27427	-0.0	-0.0	-0.00989	-0.08842	0.0	0.0	0.01141	0.00127	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E	A56E_A56E_WT_WT	A56_A56	mut	kcal/mol	ref2015	1.76436	-11.1369	7.41309	7.11031	0.0	-0.0	-0.16888	-1.01757	0.0	0.0	-0.20378	-0.23189	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.E:B.A.56.E	A56E_A56E_WT_WT	A56_A56	wt	kcal/mol	ref2015	1.71521	-11.07405	7.48973	6.83603	0.0	0.0	-0.15899	-0.92915	0.0	0.0	-0.2152	-0.23317	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F:C.A.56.F:D.A.56.F	A56F_A56F_A56F_A56F	A56_A56_A56_A56	ddg	kcal/mol	ref2015	-0.87124	0.21811	-0.83369	-0.28118	-0.0	-0.0	0.02045	-0.00044	0.0	0.0	-0.01355	0.01906	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F:C.A.56.F:D.A.56.F	A56F_A56F_A56F_A56F	A56_A56_A56_A56	mut	kcal/mol	ref2015	-0.25094	-11.24093	5.88121	6.9589	0.0	-0.0	-0.17622	-1.13074	0.0	0.0	-0.22398	-0.31918	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F:C.A.56.F:D.A.56.F	A56F_A56F_A56F_A56F	A56_A56_A56_A56	wt	kcal/mol	ref2015	0.6203	-11.45904	6.7149	7.24008	0.0	-0.0	-0.19667	-1.1303	0.0	0.0	-0.21043	-0.33824	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F	A56F_WT_WT_WT	A56	ddg	kcal/mol	ref2015	-0.15004	0.06233	-0.09696	-0.08706	0.0	0.0	-0.02977	0.01611	0.0	0.0	-0.02193	0.00724	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F	A56F_WT_WT_WT	A56	mut	kcal/mol	ref2015	1.59761	-11.04599	7.59052	6.7272	0.0	-0.0	-0.17151	-1.06303	0.0	0.0	-0.18376	-0.25582	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F	A56F_WT_WT_WT	A56	wt	kcal/mol	ref2015	1.74765	-11.10832	7.68748	6.81426	-0.0	-0.0	-0.14175	-1.07913	0.0	0.0	-0.16183	-0.26306	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.F:C.A.56.F:D.A.56.F	WT_A56F_A56F_A56F	A56_A56_A56	ddg	kcal/mol	ref2015	-0.0971	0.27647	-0.10972	-0.352	-0.0	-0.0	0.00909	0.02669	0.0	0.0	0.0017	0.05067	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.F:C.A.56.F:D.A.56.F	WT_A56F_A56F_A56F	A56_A56_A56	mut	kcal/mol	ref2015	0.00222	-10.96535	6.1851	6.65749	-0.0	-0.0	-0.12566	-1.25814	0.0	0.0	-0.17	-0.32123	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.F:C.A.56.F:D.A.56.F	WT_A56F_A56F_A56F	A56_A56_A56	wt	kcal/mol	ref2015	0.09932	-11.24183	6.29482	7.00949	0.0	-0.0	-0.13475	-1.28482	0.0	0.0	-0.1717	-0.37189	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:C.A.56.F	A56F_WT_A56F_WT	A56_A56	ddg	kcal/mol	ref2015	-0.40635	0.08172	-0.16345	-0.2196	-0.0	0.0	-0.03101	-0.03019	0.0	0.0	-0.0059	-0.03792	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:C.A.56.F	A56F_WT_A56F_WT	A56_A56	mut	kcal/mol	ref2015	-0.55333	-11.05907	5.67767	6.83083	0.0	-0.0	-0.18472	-1.2158	0.0	0.0	-0.23641	-0.36583	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:C.A.56.F	A56F_WT_A56F_WT	A56_A56	wt	kcal/mol	ref2015	-0.14698	-11.1408	5.84112	7.05044	0.0	-0.0	-0.15371	-1.18561	0.0	0.0	-0.23051	-0.32791	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:D.A.56.F	A56F_WT_WT_A56F	A56_A56	ddg	kcal/mol	ref2015	-0.24746	0.11263	-0.16862	-0.12852	0.0	0.0	-0.02588	-0.04066	0.0	0.0	-0.0127	0.0163	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:D.A.56.F	A56F_WT_WT_A56F	A56_A56	mut	kcal/mol	ref2015	1.85387	-10.89122	7.66407	6.61968	-0.0	0.0	-0.189	-0.99315	0.0	0.0	-0.14862	-0.20788	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:D.A.56.F	A56F_WT_WT_A56F	A56_A56	wt	kcal/mol	ref2015	2.10133	-11.00385	7.83269	6.7482	-0.0	-0.0	-0.16312	-0.95249	0.0	0.0	-0.13592	-0.22418	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F	A56F_A56F_WT_WT	A56_A56	ddg	kcal/mol	ref2015	-0.10604	0.16508	-0.1154	-0.16106	-0.0	-0.0	-0.0261	0.01899	0.0	0.0	-0.00492	0.01736	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F	A56F_A56F_WT_WT	A56_A56	mut	kcal/mol	ref2015	1.95932	-10.97252	7.7187	6.70342	-0.0	-0.0	-0.16728	-0.95672	0.0	0.0	-0.14895	-0.21733	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.F:B.A.56.F	A56F_A56F_WT_WT	A56_A56	wt	kcal/mol	ref2015	2.06537	-11.1376	7.8341	6.86448	0.0	0.0	-0.14118	-0.97571	0.0	0.0	-0.14403	-0.23469	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G:C.A.56.G:D.A.56.G	A56G_A56G_A56G_A56G	A56_A56_A56_A56	ddg	kcal/mol	ref2015	-0.1203	0.0013	-0.14894	0.08531	0.0	0.0	0.00802	-0.05342	0.0	0.0	0.00897	-0.02155	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G:C.A.56.G:D.A.56.G	A56G_A56G_A56G_A56G	A56_A56_A56_A56	mut	kcal/mol	ref2015	0.15348	-11.01296	6.03691	6.76841	0.0	-0.0	-0.11677	-1.04399	0.0	0.0	-0.16383	-0.31431	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G:C.A.56.G:D.A.56.G	A56G_A56G_A56G_A56G	A56_A56_A56_A56	wt	kcal/mol	ref2015	0.27378	-11.01427	6.18585	6.6831	0.0	-0.0	-0.12479	-0.99056	0.0	0.0	-0.17279	-0.29276	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G	A56G_WT_WT_WT	A56	ddg	kcal/mol	ref2015	-0.12183	0.08885	-0.17773	-0.06909	0.0	-0.0	-0.00942	0.02967	0.0	0.0	0.01427	0.00164	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G	A56G_WT_WT_WT	A56	mut	kcal/mol	ref2015	1.8282	-10.72496	7.38751	6.73604	0.0	-0.0	-0.12268	-1.02213	0.0	0.0	-0.19154	-0.23403	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G	A56G_WT_WT_WT	A56	wt	kcal/mol	ref2015	1.95003	-10.81381	7.56524	6.80513	0.0	-0.0	-0.11326	-1.0518	0.0	0.0	-0.2058	-0.23566	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.G:C.A.56.G:D.A.56.G	WT_A56G_A56G_A56G	A56_A56_A56	ddg	kcal/mol	ref2015	0.09789	0.02163	-0.00638	-0.01666	0.0	0.0	-0.00335	0.06778	0.0	0.0	0.00293	0.03195	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.G:C.A.56.G:D.A.56.G	WT_A56G_A56G_A56G	A56_A56_A56	mut	kcal/mol	ref2015	0.23445	-11.07674	6.22353	6.79024	0.0	-0.0	-0.11334	-1.11906	0.0	0.0	-0.164	-0.30619	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.G:C.A.56.G:D.A.56.G	WT_A56G_A56G_A56G	A56_A56_A56	wt	kcal/mol	ref2015	0.13655	-11.09837	6.22991	6.8069	-0.0	-0.0	-0.10999	-1.18683	0.0	0.0	-0.16693	-0.33814	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:C.A.56.G	A56G_WT_A56G_WT	A56_A56	ddg	kcal/mol	ref2015	-0.01445	-0.02073	-0.10064	0.037	0.0	0.0	-0.01748	0.06871	0.0	0.0	0.0041	0.01459	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:C.A.56.G	A56G_WT_A56G_WT	A56_A56	mut	kcal/mol	ref2015	-0.78182	-10.86035	5.0746	6.8706	0.0	-0.0	-0.16446	-1.11415	0.0	0.0	-0.20555	-0.38253	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:C.A.56.G	A56G_WT_A56G_WT	A56_A56	wt	kcal/mol	ref2015	-0.76737	-10.83962	5.17524	6.83361	0.0	-0.0	-0.14698	-1.18285	0.0	0.0	-0.20965	-0.39712	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:D.A.56.G	A56G_WT_WT_A56G	A56_A56	ddg	kcal/mol	ref2015	-0.00363	0.09473	-0.04911	-0.0618	-0.0	0.0	0.00066	0.01145	0.0	0.0	-0.01498	0.01542	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:D.A.56.G	A56G_WT_WT_A56G	A56_A56	mut	kcal/mol	ref2015	1.50359	-10.82393	7.2677	6.62434	-0.0	-0.0	-0.10799	-0.97261	0.0	0.0	-0.23144	-0.25248	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:D.A.56.G	A56G_WT_WT_A56G	A56_A56	wt	kcal/mol	ref2015	1.50722	-10.91866	7.31681	6.68614	0.0	-0.0	-0.10865	-0.98406	0.0	0.0	-0.21647	-0.2679	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G	A56G_A56G_WT_WT	A56_A56	ddg	kcal/mol	ref2015	0.16084	0.05667	0.04715	0.014	0.0	0.0	-0.00135	0.02423	0.0	0.0	0.01415	0.00599	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G	A56G_A56G_WT_WT	A56_A56	mut	kcal/mol	ref2015	1.99045	-11.16398	7.81154	6.97053	0.0	0.0	-0.10932	-1.04662	0.0	0.0	-0.20649	-0.26521	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.G:B.A.56.G	A56G_A56G_WT_WT	A56_A56	wt	kcal/mol	ref2015	1.82961	-11.22065	7.76439	6.95653	0.0	0.0	-0.10797	-1.07085	0.0	0.0	-0.22064	-0.2712	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H:C.A.56.H:D.A.56.H	A56H_A56H_A56H_A56H	A56_A56_A56_A56	ddg	kcal/mol	ref2015	-0.21429	0.13932	-0.26806	-0.15993	-0.0	-0.0	-0.0088	0.04433	0.0	0.0	0.00645	0.0324	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H:C.A.56.H:D.A.56.H	A56H_A56H_A56H_A56H	A56_A56_A56_A56	mut	kcal/mol	ref2015	-0.30418	-10.7106	5.69049	6.58093	0.0	-0.0	-0.15589	-1.16823	0.0	0.0	-0.21989	-0.32098	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H:C.A.56.H:D.A.56.H	A56H_A56H_A56H_A56H	A56_A56_A56_A56	wt	kcal/mol	ref2015	-0.08989	-10.84991	5.95855	6.74086	0.0	-0.0	-0.14709	-1.21256	0.0	0.0	-0.22635	-0.35338	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H	A56H_WT_WT_WT	A56	ddg	kcal/mol	ref2015	-0.11601	-0.01946	-0.03252	0.04985	-0.0	0.0	-0.02232	-0.06148	0.0	0.0	-0.02577	-0.00432	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H	A56H_WT_WT_WT	A56	mut	kcal/mol	ref2015	1.68576	-10.89796	7.40312	6.86839	-0.0	-0.0	-0.10015	-1.09433	0.0	0.0	-0.22912	-0.26419	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H	A56H_WT_WT_WT	A56	wt	kcal/mol	ref2015	1.80177	-10.8785	7.43564	6.81854	0.0	-0.0	-0.07783	-1.03286	0.0	0.0	-0.20335	-0.25987	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.H:C.A.56.H:D.A.56.H	WT_A56H_A56H_A56H	A56_A56_A56	ddg	kcal/mol	ref2015	0.09185	0.11605	0.09145	-0.15191	0.0	0.0	-0.02466	0.00813	0.0	0.0	0.00143	0.05137	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.H:C.A.56.H:D.A.56.H	WT_A56H_A56H_A56H	A56_A56_A56	mut	kcal/mol	ref2015	-0.03726	-11.21019	6.35707	6.91591	0.0	-0.0	-0.14596	-1.33759	0.0	0.0	-0.22026	-0.39624	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.H:C.A.56.H:D.A.56.H	WT_A56H_A56H_A56H	A56_A56_A56	wt	kcal/mol	ref2015	-0.12911	-11.32624	6.26562	7.06782	-0.0	-0.0	-0.1213	-1.34572	0.0	0.0	-0.22169	-0.4476	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:C.A.56.H	A56H_WT_A56H_WT	A56_A56	ddg	kcal/mol	ref2015	-0.17122	-0.03411	-0.05649	0.03431	0.0	0.0	-0.04108	-0.09179	0.0	0.0	0.00303	0.01492	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:C.A.56.H	A56H_WT_A56H_WT	A56_A56	mut	kcal/mol	ref2015	-0.23753	-11.15151	5.84777	7.02569	0.0	-0.0	-0.20108	-1.21883	0.0	0.0	-0.20069	-0.33888	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:C.A.56.H	A56H_WT_A56H_WT	A56_A56	wt	kcal/mol	ref2015	-0.06631	-11.1174	5.90427	6.99138	0.0	-0.0	-0.16	-1.12704	0.0	0.0	-0.20372	-0.3538	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:D.A.56.H	A56H_WT_WT_A56H	A56_A56	ddg	kcal/mol	ref2015	-0.13339	-0.03877	-0.08473	0.05993	0.0	0.0	0.00328	-0.02802	0.0	0.0	-0.01512	-0.02995	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:D.A.56.H	A56H_WT_WT_A56H	A56_A56	mut	kcal/mol	ref2015	2.13282	-10.72944	7.73378	6.56247	0.0	0.0	-0.11869	-0.91893	0.0	0.0	-0.17705	-0.21933	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:D.A.56.H	A56H_WT_WT_A56H	A56_A56	wt	kcal/mol	ref2015	2.26621	-10.69067	7.81851	6.50255	0.0	-0.0	-0.12197	-0.89091	0.0	0.0	-0.16193	-0.18938	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H	A56H_A56H_WT_WT	A56_A56	ddg	kcal/mol	ref2015	-0.07208	0.04622	-0.12022	0.02853	-0.0	-0.0	-0.03142	0.01017	0.0	0.0	-0.00015	-0.00521	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H	A56H_A56H_WT_WT	A56_A56	mut	kcal/mol	ref2015	1.7539	-10.87426	7.51902	6.80273	-0.0	-0.0	-0.13553	-1.09426	0.0	0.0	-0.23215	-0.23166	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.H:B.A.56.H	A56H_A56H_WT_WT	A56_A56	wt	kcal/mol	ref2015	1.82598	-10.92048	7.63925	6.77421	0.0	-0.0	-0.10411	-1.10443	0.0	0.0	-0.232	-0.22645	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I:C.A.56.I:D.A.56.I	A56I_A56I_A56I_A56I	A56_A56_A56_A56	ddg	kcal/mol	ref2015	-0.09278	-0.04317	0.20229	-0.24771	-0.0	-0.0	0.01843	-0.05541	0.0	0.0	0.01893	0.01386	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I:C.A.56.I:D.A.56.I	A56I_A56I_A56I_A56I	A56_A56_A56_A56	mut	kcal/mol	ref2015	0.16936	-11.13958	6.55524	6.59875	-0.0	-0.0	-0.1583	-1.20461	0.0	0.0	-0.17184	-0.3103	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I:C.A.56.I:D.A.56.I	A56I_A56I_A56I_A56I	A56_A56_A56_A56	wt	kcal/mol	ref2015	0.26214	-11.09641	6.35295	6.84646	-0.0	-0.0	-0.17673	-1.1492	0.0	0.0	-0.19077	-0.32416	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I	A56I_WT_WT_WT	A56	ddg	kcal/mol	ref2015	-0.06759	-0.12719	0.08676	-0.0705	-0.0	-0.0	-0.0128	0.04994	0.0	0.0	-0.00205	0.00826	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I	A56I_WT_WT_WT	A56	mut	kcal/mol	ref2015	1.86895	-11.07237	7.6621	6.68338	-0.0	-0.0	-0.12975	-0.90516	0.0	0.0	-0.15101	-0.21824	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I	A56I_WT_WT_WT	A56	wt	kcal/mol	ref2015	1.93654	-10.94518	7.57534	6.75388	0.0	-0.0	-0.11695	-0.95509	0.0	0.0	-0.14896	-0.22649	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.I:C.A.56.I:D.A.56.I	WT_A56I_A56I_A56I	A56_A56_A56	ddg	kcal/mol	ref2015	0.24027	0.127	0.24196	-0.18857	-0.0	0.0	-0.05644	0.07815	0.0	0.0	0.01994	0.01824	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.I:C.A.56.I:D.A.56.I	WT_A56I_A56I_A56I	A56_A56_A56	mut	kcal/mol	ref2015	0.51567	-11.03436	6.52112	6.65513	0.0	-0.0	-0.19239	-1.00382	0.0	0.0	-0.1297	-0.3003	0.0	0.0	0.0	0.0	0.0	0.0
B.A.56.I:C.A.56.I:D.A.56.I	WT_A56I_A56I_A56I	A56_A56_A56	wt	kcal/mol	ref2015	0.2754	-11.16137	6.27916	6.84369	0.0	-0.0	-0.13595	-1.08197	0.0	0.0	-0.14963	-0.31854	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:C.A.56.I	A56I_WT_A56I_WT	A56_A56	ddg	kcal/mol	ref2015	0.18572	-0.28016	0.63211	-0.03516	0.0	-0.0	0.01293	-0.08845	0.0	0.0	-0.00822	-0.04733	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:C.A.56.I	A56I_WT_A56I_WT	A56_A56	mut	kcal/mol	ref2015	0.37455	-11.83769	6.84447	7.32376	0.0	-0.0	-0.12812	-1.25675	0.0	0.0	-0.19861	-0.3725	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:C.A.56.I	A56I_WT_A56I_WT	A56_A56	wt	kcal/mol	ref2015	0.18883	-11.55753	6.21236	7.35892	0.0	-0.0	-0.14105	-1.1683	0.0	0.0	-0.1904	-0.32517	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:D.A.56.I	A56I_WT_WT_A56I	A56_A56	ddg	kcal/mol	ref2015	0.11158	-0.06222	0.19407	-0.11491	-0.0	-0.0	0.00876	0.06696	0.0	0.0	0.02209	-0.00315	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:D.A.56.I	A56I_WT_WT_A56I	A56_A56	mut	kcal/mol	ref2015	1.88656	-10.97871	7.90704	6.45702	0.0	-0.0	-0.16016	-0.94607	0.0	0.0	-0.15098	-0.24158	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:D.A.56.I	A56I_WT_WT_A56I	A56_A56	wt	kcal/mol	ref2015	1.77498	-10.91649	7.71297	6.57193	0.0	-0.0	-0.16892	-1.01303	0.0	0.0	-0.17307	-0.23843	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I	A56I_A56I_WT_WT	A56_A56	ddg	kcal/mol	ref2015	0.17542	-0.0764	0.21607	-0.13459	0.0	0.0	0.01405	0.10222	0.0	0.0	0.03846	0.0156	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I	A56I_A56I_WT_WT	A56_A56	mut	kcal/mol	ref2015	2.26515	-11.21489	8.11798	6.69148	0.0	0.0	-0.10425	-0.8253	0.0	0.0	-0.17657	-0.22331	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.I:B.A.56.I	A56I_A56I_WT_WT	A56_A56	wt	kcal/mol	ref2015	2.08973	-11.13849	7.9019	6.82607	-0.0	-0.0	-0.1183	-0.92752	0.0	0.0	-0.21503	-0.23891	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.K:B.A.56.K:C.A.56.K:D.A.56.K	A56K_A56K_A56K_A56K	A56_A56_A56_A56	ddg	kcal/mol	ref2015	0.05919	0.01631	-0.14585	0.13051	-0.0	-0.0	-0.01103	0.04578	0.0	0.0	-0.00128	0.02475	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.K:B.A.56.K:C.A.56.K:D.A.56.K	A56K_A56K_A56K_A56K	A56_A56_A56_A56	mut	kcal/mol	ref2015	0.23871	-11.07497	6.11942	6.89176	0.0	-0.0	-0.16796	-1.03161	0.0	0.0	-0.21173	-0.28621	0.0	0.0	0.0	0.0	0.0	0.0
A.A.56.K:B.A.56.K:C.A.56.K:D.A.56.K	A56K_A56K_A56K_A56K	A56_A56_A56_A56	wt	kcal/mol	ref2015	0.17952	-11.09128	6.26527	6.76125	0.0	0.0	-0.15693	-1.07739	0.0	0.0	-0.21045	-0.31096	0.0	0.0	0.0	0.0	0.0	0.0
